"","itemID","tagID","type","name","parentItemID","authorName","text","comment","color","pageLabel","sortIndex","position","isExternal","param_string","articleItemID","linkMode","contentType","charsetID","path","syncState","storageModTime","storageHash","lastProcessedModificationTime","fieldID","valueID","fieldName","fieldFormatID","value","param_value","pm_start_date","pm_end_date","pm_location","param_type"
"225",19574,15710,0,"cases_reached_from_symptom_mean",19560,NA,"a mean of 6.1 days after symptom onset","{{146.4, 07/01/2020, 06/30/2021, King County}} 6.1 days = 146.4 hours","#ffd400","337","00003|004000|00649","{""pageIndex"":3,""rects"":[[343.107,114.217,534.671,124.353],[295.56,102.264,307.755,112.401]]}",0,"146.4, 07/01/2020, 06/30/2021, King County",16659,0,"application/pdf",NA,"storage:Hood et al. - 2022 - A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington..pdf",2,1738183974677,"2c78c2eedee83f23bda3e5f20ea927e2",1738183974,1,34723,"title",NA,"A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.","146.4","07/01/2020","06/30/2021","King County","manual"
"226",19579,15574,0,"cases_assigned_count",19560,NA,"42 900 cases (82%","{{52317, 07/01/2020, 06/30/2021, King County}} 42900 / 0.82 = 52317.07","#ffd400","334","00000|001313|00359","{""pageIndex"":0,""rects"":[[207.526,406.041,282.902,414.434]]}",0,"52317, 07/01/2020, 06/30/2021, King County",16659,0,"application/pdf",NA,"storage:Hood et al. - 2022 - A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington..pdf",2,1738183974677,"2c78c2eedee83f23bda3e5f20ea927e2",1738183974,1,34723,"title",NA,"A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.","52317","07/01/2020","06/30/2021","King County","manual"
"227",19577,15564,0,"cases_interviewed_count",19560,NA,"Of the 42 900","{{42900, 07/01/2020, 06/30/2021, King County}}","#ffd400","337","00003|003738|00565","{""pageIndex"":3,""rects"":[[503.155,197.901,534.683,208.038],[295.56,185.949,328.83,196.085]]}",0,"42900, 07/01/2020, 06/30/2021, King County",16659,0,"application/pdf",NA,"storage:Hood et al. - 2022 - A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington..pdf",2,1738183974677,"2c78c2eedee83f23bda3e5f20ea927e2",1738183974,1,34723,"title",NA,"A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.","42900","07/01/2020","06/30/2021","King County","manual"
"228",19894,15677,0,"contacts_assigned_count",19711,NA,"Contact","{{531221, 06/15/2020, 08/28/2021, Maryland}}","#ffd400","39","00005|004943|00192","{""pageIndex"":5,""rects"":[[76.989,573.384,104.289,581.354]]}",0,"531221, 06/15/2020, 08/28/2021, Maryland",16922,0,"application/pdf",NA,"storage:Feldman et al. - 2023 - A State Health Department and Health Information Exchange Partnership An Effective Collaboration fo.pdf",2,1738712900573,"21692d18dad451aea2d5eb7b12737708",1738712900,1,35142,"title",NA,"A State Health Department and Health Information Exchange Partnership: An Effective Collaboration for a Data-Driven Response for COVID-19 Contact Tracing  in Maryland.","531221","06/15/2020","08/28/2021","Maryland","manual"
"229",20160,15713,0,"contacts_named_count",20111,NA,"eported a total of 2,293 contacts","{{2293, 06/15/2020, 07/12/2020, central WA}}","#ffd400","919","00001|002774|00157","{""pageIndex"":1,""rects"":[[338.474,620.75,469.414,633.11]]}",0,"2293, 06/15/2020, 07/12/2020, central WA",16576,0,"application/pdf",NA,"storage:Miller et al. - 2021 - COVID-19 Case Investigation and Contact Tracing in.pdf",2,1739319880000,"045a0093de3d446e9ad122d1a9d849e5",1739319880,1,31595,"title",NA,"COVID-19 Case Investigation and Contact Tracing in Central Washington State, June-July 2020.","2293","06/15/2020","07/12/2020","central WA",NA
"230",20169,15716,0,"contacts_named_count_household",20111,NA,"1,799","{{1799, 06/15/2020, 07/12/2020, central WA}}","#ffd400","920","00002|001735|00492","{""pageIndex"":2,""rects"":[[422.562,288.264,441.687,298.77]]}",0,"1799, 06/15/2020, 07/12/2020, central WA",16576,0,"application/pdf",NA,"storage:Miller et al. - 2021 - COVID-19 Case Investigation and Contact Tracing in.pdf",2,1739319880000,"045a0093de3d446e9ad122d1a9d849e5",1739319880,1,31595,"title",NA,"COVID-19 Case Investigation and Contact Tracing in Central Washington State, June-July 2020.","1799","06/15/2020","07/12/2020","central WA",NA
"231",20729,15564,0,"cases_interviewed_count",20111,NA,"3,534","{{3534, 06/15/2020, 07/12/2020, central WA}}","#ffd400","920","00002|001111|00192","{""pageIndex"":2,""rects"":[[422.485,587.694,441.61,598.2]]}",0,"3534, 06/15/2020, 07/12/2020, central WA",16576,0,"application/pdf",NA,"storage:Miller et al. - 2021 - COVID-19 Case Investigation and Contact Tracing in.pdf",2,1739319880000,"045a0093de3d446e9ad122d1a9d849e5",1739319880,1,31595,"title",NA,"COVID-19 Case Investigation and Contact Tracing in Central Washington State, June-July 2020.","3534","06/15/2020","07/12/2020","central WA",NA
"232",20730,15554,0,"cases_reached_count",20111,NA,"460","{{3994, 06/15/2020, 07/12/2020, central WA}}","#ffd400","920","00002|001165|00217","{""pageIndex"":2,""rects"":[[422.494,562.738,435.244,573.244]]}",0,"3994, 06/15/2020, 07/12/2020, central WA",16576,0,"application/pdf",NA,"storage:Miller et al. - 2021 - COVID-19 Case Investigation and Contact Tracing in.pdf",2,1739319880000,"045a0093de3d446e9ad122d1a9d849e5",1739319880,1,31595,"title",NA,"COVID-19 Case Investigation and Contact Tracing in Central Washington State, June-July 2020.","3994","06/15/2020","07/12/2020","central WA",NA
"233",20202,15713,0,"contacts_named_count",20180,NA,"1,499 linked contacts","{{1499, 03/01/2020, 05/31/2020, Salt Lake City, UT}}","#ffd400","3001","00002|001729|00586","{""pageIndex"":2,""rects"":[[228.461,157.835,283.9,169.891],[48.6,145.835,85.32,157.891]]}",0,"1499, 03/01/2020, 05/31/2020, Salt Lake City, UT",16562,0,"application/pdf",NA,"storage:Fields et al. - 2021 - Coronavirus Disease Contact Tracing Outcomes and C.pdf",2,1739386515000,"cda8602a1f75ac4eac7f5f92967c1646",1739386515,1,28933,"title",NA,"Coronavirus Disease Contact Tracing Outcomes and Cost, Salt Lake County, Utah, USA, March-May 2020.","1499","03/01/2020","05/31/2020","Salt Lake City",NA
"234",20018,15551,0,"cases_assigned_count",20003,NA,"10,757","{{10757, 06/01/2020, 10/31/2020, loc_L}}","#ffd400","4","00003|000719|00367","{""pageIndex"":3,""rects"":[[136.22,232.97,166.867,244.01]]}",0,"10757, 06/01/2020, 10/31/2020, loc_L",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","10757","06/01/2020","10/31/2020","loc_L",NA
"235",19944,15712,0,"percent_naming_contacts",19935,NA,"Of individuals interviewed, 33% reported contacts in August","{{33, 8/01/2020, 8/31/2020, WA}}","#ffd400","4","00003|001644|00509","{""pageIndex"":3,""rects"":[[184.888,260.963,290.168,270.143],[44.83,249.506,170.882,258.686]]}",0,"33, 8/01/2020, 8/31/2020, WA",16550,0,"application/pdf",NA,"storage:Bonacci et al. - 2021 - COVID-19 Contact Tracing Outcomes in Washington St.pdf",2,1739297741000,"fde48e4be50faece37375cfc4048dc6a",1739297741,1,28761,"title",NA,"COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.","33","8/01/2020","8/31/2020","WA",NA
"236",19947,15712,0,"percent_naming_contacts",19935,NA,"45% in October","{{45, 10/01/2020, 10/31/2020, WA}}","#ffd400","4","00003|001699|00520","{""pageIndex"":3,""rects"":[[190.477,249.506,250.833,258.686]]}",0,"45, 10/01/2020, 10/31/2020, WA",16550,0,"application/pdf",NA,"storage:Bonacci et al. - 2021 - COVID-19 Contact Tracing Outcomes in Washington St.pdf",2,1739297741000,"fde48e4be50faece37375cfc4048dc6a",1739297741,1,28761,"title",NA,"COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.","45","10/01/2020","10/31/2020","WA",NA
"237",19949,15637,0,"contacts_interviewed_perc",19935,NA,"78% participated in contact tracing interviews","{{78, 10/01/2020, 10/31/2020, WA}}","#ffd400","4","00003|002789|00417","{""pageIndex"":3,""rects"":[[305.11,352.62,486.73,361.8]]}",0,"78, 10/01/2020, 10/31/2020, WA",16550,0,"application/pdf",NA,"storage:Bonacci et al. - 2021 - COVID-19 Contact Tracing Outcomes in Washington St.pdf",2,1739297741000,"fde48e4be50faece37375cfc4048dc6a",1739297741,1,28761,"title",NA,"COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.","78","10/01/2020","10/31/2020","WA",NA
"238",19930,15566,0,"contacts_reached_from_named_med",19767,NA,"The median interval from patient interview to contact interview was 2 days","{{48, 03/11/2020, 05/25/2020, DE}}","#ffd400","1692","00001|002139|00186","{""pageIndex"":1,""rects"":[[523.214,591.113,575.838,605.094],[318.6,578.111,575.779,592.092]]}",0,"48, 03/11/2020, 05/25/2020, DE",16716,0,"application/pdf",NA,"storage:Kanu et al. - 2020 - Declines in SARS-CoV-2 Transmission, Hospitalizati.pdf",2,1738888850000,"bfdd5de8e5d89237f846e0a81075ddda",1738888850,1,33457,"title",NA,"Declines in SARS-CoV-2 Transmission, Hospitalizations, and Mortality After Implementation of Mitigation Measures- Delaware, March-June 2020.","48","03/11/2020","05/25/2020","DE",NA
"239",19817,15712,0,"percent_naming_contacts",19774,NA,"44% of cases accessing the application (9,440) submitted at least 1 contact","{{44, 03/15/2021, 04/13/2021, state_a}}","#ffd400","43","00002|000018|00317","{""pageIndex"":2,""rects"":[[110.932,448.198,269.949,456.385],[41.839,438.221,134.177,446.407]]}",0,"44, 03/15/2021, 04/13/2021, state_a",16904,0,"application/pdf",NA,"storage:Santos et al. - 2023 - Digital Point Solutions for Extending Contact Trac.pdf",2,1738887222000,"f41d94090ec67c55a49b728e19f18921",1738887222,1,40901,"title",NA,"Digital Point Solutions for Extending Contact Tracing Capacity.","44","03/15/2021","04/13/2021","state_a",NA
"240",19824,15712,0,"percent_naming_contacts",19781,NA,"One-third of respondents (36.7%) were willing or able to provide information on persons they may have exposed.","{{36.7, 01/01/2021, 07/31/2021, Members of large CA health care plan}}","#ffd400","644","00005|001193|00393","{""pageIndex"":5,""rects"":[[22.68,370.356,261.791,380.901],[279.712,430.135,518.826,440.679],[279.712,418.174,319.235,428.718]]}",0,"36.7, 01/01/2021, 07/31/2021, Members of large CA health care plan",16796,0,"application/pdf",NA,"storage:Barnes-Josiah et al. - 2022 - Factors Influencing the Results of COVID-19 Case O.pdf",2,1738880145000,"efe226b42c3514dd3fc7091bc92f8d32",1738880145,1,43048,"title",NA,"Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.","36.7","01/01/2021","07/31/2021","Members of large CA health care plan",NA
"241",19848,15712,0,"percent_naming_contacts",19793,NA,"62%) of the interviewed case-patients named","{{62, 08/17/2020, 12/31/2020, New York City communities with higher than average COVID-19 incidence rates, NY}}","#ffd400","712","00004|001391|00549","{""pageIndex"":4,""rects"":[[151.924,214.243,261.778,224.788],[22.68,202.291,118.316,212.835]]}",0,"62, 08/17/2020, 12/31/2020, New York City communities with higher than average COVID-19 incidence rates, NY",16939,0,"application/pdf",NA,"storage:Udeagu et al. - 2023 - Integrating Contact Tracers Into Point-of-Care Tes.pdf",2,1738874485000,"bd66e0b421ed8450d089fe6d325f5562",1738874485,1,40216,"title",NA,"Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.","62","08/17/2020","12/31/2020","New York City communities with higher than average COVID-19 incidence rates",NA
"242",20732,15582,0,"cases_reached_from_symptom_med",19793,NA,"symptom onset to interview date was 3 days (IQR = 4 days).","{{1.24, 08/17/2020, 12/31/2020, New York City communities with higher than average COVID-19 incidence rates, NY}}","#ffd400","712","00004|002091|00082","{""pageIndex"":4,""rects"":[[279.712,680.299,518.821,691.042],[279.712,668.537,315.172,679.081]]}",0,"1.24, 08/17/2020, 12/31/2020, New York City communities with higher than average COVID-19 incidence rates, NY",16939,0,"application/pdf",NA,"storage:Udeagu et al. - 2023 - Integrating Contact Tracers Into Point-of-Care Tes.pdf",2,1738874485000,"bd66e0b421ed8450d089fe6d325f5562",1738874485,1,40216,"title",NA,"Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.","1.24","08/17/2020","12/31/2020","New York City communities with higher than average COVID-19 incidence rates",NA
"243",19854,15712,0,"percent_naming_contacts",19756,NA,"737 (89%) reported one or more contacts.","{{89, 04/04/2020, 05/19/2020, New Haven, CT}}","#ffd400","4","00003|002517|00670","{""pageIndex"":3,""rects"":[[154.53,99.647,290.16,108.828],[44.829,88.19,78.442,97.371]]}",0,"89, 04/04/2020, 05/19/2020, New Haven, CT",16635,0,"application/pdf",NA,"storage:Shelby et al. - 2021 - Lessons Learned From COVID-19 Contact Tracing Duri.pdf",2,1738872897000,"72d1b3d870cfc63ee71cdf97dfead371",1738872897,1,35109,"title",NA,"Lessons Learned From COVID-19 Contact Tracing During a Public Health Emergency: A Prospective Implementation Study.","89","04/04/2020","05/19/2020","New Haven",NA
"244",19855,15723,0,"contacts_named_ratio_med",19756,NA,"(a median of 2 contacts per case)","{{2, 04/04/2020, 05/19/2020, New Haven, CT}}","#ffd400","4","00003|002653|00705","{""pageIndex"":3,""rects"":[[282.734,65.277,290.165,74.457],[44.829,53.82,175.498,63]]}",0,"2, 04/04/2020, 05/19/2020, New Haven, CT",16635,0,"application/pdf",NA,"storage:Shelby et al. - 2021 - Lessons Learned From COVID-19 Contact Tracing Duri.pdf",2,1738872897000,"72d1b3d870cfc63ee71cdf97dfead371",1738872897,1,35109,"title",NA,"Lessons Learned From COVID-19 Contact Tracing During a Public Health Emergency: A Prospective Implementation Study.","2","04/04/2020","05/19/2020","New Haven",NA
"245",19759,15712,0,"percent_naming_contacts",18849,NA,"38% of all cases","{{38, 06/01/2020, 12/31/2021, New York, NY}}","#ffd400","889","00001|001755|00533","{""pageIndex"":1,""rects"":[[157.212,191,224.582,203.36]]}",0,"38, 06/01/2020, 12/31/2021, New York, NY",16973,0,"application/pdf",NA,"storage:Paul et al. - 2024 - Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New Yo.pdf",2,1736202317593,"805c0fd82bd75b6057ede3c0d202da48",1736202317,1,33603,"title",NA,"Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.","38","06/01/2020","12/31/2021","New York",NA
"246",19701,15712,0,"percent_naming_contacts",19686,NA,"90%","{{90, 11/25/2020, 1/19/2021, VT}}","#ffd400","3","00002|000527|00223","{""pageIndex"":2,""rects"":[[311.88,556.544,332.043,568.721]]}",0,"90, 11/25/2020, 1/19/2021, VT",16967,0,"application/pdf",NA,"storage:41598_2024_68634_MOESM1_ESM.pdf",2,1738708906000,"38c8afcb906f925babb5f2a5d2ed2009",1738708906,1,36034,"title",NA,"The public health impact of COVID-19 variants of concern on the effectiveness of contact tracing in Vermont, United States.","90","11/25/2020","1/19/2021","VT",NA
"247",19700,15712,0,"percent_naming_contacts",19686,NA,"84%","{{84, 9/26/2021, 11/20/2021, VT}}","#ffd400","3","00002|000549|00223","{""pageIndex"":2,""rects"":[[518.97,556.544,539.133,568.721]]}",0,"84, 9/26/2021, 11/20/2021, VT",16967,0,"application/pdf",NA,"storage:41598_2024_68634_MOESM1_ESM.pdf",2,1738708906000,"38c8afcb906f925babb5f2a5d2ed2009",1738708906,1,36034,"title",NA,"The public health impact of COVID-19 variants of concern on the effectiveness of contact tracing in Vermont, United States.","84","9/26/2021","11/20/2021","VT",NA
"248",19698,15712,0,"percent_naming_contacts",19686,NA,"80%","{{80, 8/01/2021, 9/25/2021, VT}}","#ffd400","3","00002|000538|00223","{""pageIndex"":2,""rects"":[[415.42,556.544,435.583,568.721]]}",0,"80, 8/01/2021, 9/25/2021, VT",16967,0,"application/pdf",NA,"storage:41598_2024_68634_MOESM1_ESM.pdf",2,1738708906000,"38c8afcb906f925babb5f2a5d2ed2009",1738708906,1,36034,"title",NA,"The public health impact of COVID-19 variants of concern on the effectiveness of contact tracing in Vermont, United States.","80","8/01/2021","9/25/2021","VT",NA
"249",19691,15552,0,"cases_reached_from_test_med",19686,NA,"2 days","{{24, 11/25/2020, 1/19/2021, VT}}","#ffd400","3","00002|000767|00324","{""pageIndex"":2,""rects"":[[307.63,455.274,336.153,467.451]]}",0,"24, 11/25/2020, 1/19/2021, VT",16967,0,"application/pdf",NA,"storage:41598_2024_68634_MOESM1_ESM.pdf",2,1738708906000,"38c8afcb906f925babb5f2a5d2ed2009",1738708906,1,36034,"title",NA,"The public health impact of COVID-19 variants of concern on the effectiveness of contact tracing in Vermont, United States.","24","11/25/2020","1/19/2021","VT",NA
"250",19690,15552,0,"cases_reached_from_test_med",19686,NA,"4 days","{{72, 8/01/2021, 9/25/2021, VT}}","#ffd400","3","00002|000783|00324","{""pageIndex"":2,""rects"":[[411.17,455.274,439.693,467.451]]}",0,"72, 8/01/2021, 9/25/2021, VT",16967,0,"application/pdf",NA,"storage:41598_2024_68634_MOESM1_ESM.pdf",2,1738708906000,"38c8afcb906f925babb5f2a5d2ed2009",1738708906,1,36034,"title",NA,"The public health impact of COVID-19 variants of concern on the effectiveness of contact tracing in Vermont, United States.","72","8/01/2021","9/25/2021","VT",NA
"251",19689,15552,0,"cases_reached_from_test_med",19686,NA,"2 days","{{24, 9/26/2021, 11/20/2021, VT}}","#ffd400","3","00002|000799|00324","{""pageIndex"":2,""rects"":[[514.72,455.274,543.243,467.451]]}",0,"24, 9/26/2021, 11/20/2021, VT",16967,0,"application/pdf",NA,"storage:41598_2024_68634_MOESM1_ESM.pdf",2,1738708906000,"38c8afcb906f925babb5f2a5d2ed2009",1738708906,1,36034,"title",NA,"The public health impact of COVID-19 variants of concern on the effectiveness of contact tracing in Vermont, United States.","24","9/26/2021","11/20/2021","VT",NA
"252",20734,15713,0,"contacts_named_count",19633,NA,"34 083","{{34083, 12/27/2020, 4/24/2021, Chicago, IL}}","#ffd400","43","00003|002449|00201","{""pageIndex"":3,""rects"":[[506.851,569.999,531.852,590.991]]}",0,"34083, 12/27/2020, 4/24/2021, Chicago, IL",16666,0,"application/pdf",NA,"storage:Kern et al. - 2022 - Unified Response to COVID-19 Case Investigation an.pdf",2,1738701923000,"6931dfe0b5f49d9edcaeae2cab39084e",1738701923,1,41741,"title",NA,"Unified Response to COVID-19 Case Investigation and Contact Tracing, Chicago, December 2020-April 2021.","34083","12/27/2020","4/24/2021","Chicago",NA
"253",20158,15724,0,"contacts_named_ratio_mean_household",20111,NA,"mean of 1.9 household contacts","{{1.9, 06/15/2020, 07/12/2020, central WA}}","#ffd400","919","00001|002850|00170","{""pageIndex"":1,""rects"":[[468.64,608.25,544.2,620.61],[306.164,595.75,362.004,608.11]]}",0,"1.9, 06/15/2020, 07/12/2020, central WA",16576,0,"application/pdf",NA,"storage:Miller et al. - 2021 - COVID-19 Case Investigation and Contact Tracing in.pdf",2,1739319880000,"045a0093de3d446e9ad122d1a9d849e5",1739319880,1,31595,"title",NA,"COVID-19 Case Investigation and Contact Tracing in Central Washington State, June-July 2020.","1.9","06/15/2020","07/12/2020","central WA",NA
"254",20159,15725,0,"contacts_named_ratio_mean",20111,NA,"2.4 contacts per individual with COVID-19","{{2.4, 06/15/2020, 07/12/2020, central WA}}","#ffd400","919","00001|002813|00157","{""pageIndex"":1,""rects"":[[531.634,620.75,544.284,633.11],[306.164,608.25,463.1,620.61]]}",0,"2.4, 06/15/2020, 07/12/2020, central WA",16576,0,"application/pdf",NA,"storage:Miller et al. - 2021 - COVID-19 Case Investigation and Contact Tracing in.pdf",2,1739319880000,"045a0093de3d446e9ad122d1a9d849e5",1739319880,1,31595,"title",NA,"COVID-19 Case Investigation and Contact Tracing in Central Washington State, June-July 2020.","2.4","06/15/2020","07/12/2020","central WA",NA
"255",20102,15723,0,"contacts_named_ratio_med",20091,NA,"1.4 contacts were identified per case","{{1.4, 06/01/2020, 10/31/2021, New York City, NY}}","#ffd400","4","00003|001275|00287","{""pageIndex"":3,""rects"":[[190.193,497.27,315.629,504.971]]}",0,"1.4, 06/01/2020, 10/31/2021, New York City, NY",16809,0,"application/pdf",NA,"storage:Blaney et al. - 2022 - COVID-19 Case Investigation and Contact Tracing in.pdf",2,1739316597000,"cebb13458391cae812194b724ffdf86a",1739316597,1,40954,"title",NA,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.","1.4","06/01/2020","10/31/2021","New York City",NA
"256",19953,15725,0,"contacts_named_ratio_mean",19935,NA,"mean 3.0 contacts per person","{{3, 10/01/2020, 10/31/2020, WA}}","#ffd400","4","00003|002602|00371","{""pageIndex"":3,""rects"":[[402.094,398.447,516.586,407.628]]}",0,"3, 10/01/2020, 10/31/2020, WA",16550,0,"application/pdf",NA,"storage:Bonacci et al. - 2021 - COVID-19 Contact Tracing Outcomes in Washington St.pdf",2,1739297741000,"fde48e4be50faece37375cfc4048dc6a",1739297741,1,28761,"title",NA,"COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.","3","10/01/2020","10/31/2020","WA",NA
"257",19952,15722,0,"contacts_named_perc_household",19935,NA,"Eighty percent of reported contacts were household contacts in August","{{80, 08/01/2020, 08/31/2020, WA}}","#ffd400","4","00003|002668|00383","{""pageIndex"":3,""rects"":[[481.393,386.99,550.444,396.171],[305.11,375.533,505.798,384.714]]}",0,"80, 08/01/2020, 08/31/2020, WA",16550,0,"application/pdf",NA,"storage:Bonacci et al. - 2021 - COVID-19 Contact Tracing Outcomes in Washington St.pdf",2,1739297741000,"fde48e4be50faece37375cfc4048dc6a",1739297741,1,28761,"title",NA,"COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.","80","08/01/2020","08/31/2020","WA",NA
"258",19951,15722,0,"contacts_named_perc_household",19935,NA,"74% in October","{{74, 10/01/2020, 10/31/2020, WA}}","#ffd400","4","00003|002741|00406","{""pageIndex"":3,""rects"":[[316.54,364.077,379.056,373.257]]}",0,"74, 10/01/2020, 10/31/2020, WA",16550,0,"application/pdf",NA,"storage:Bonacci et al. - 2021 - COVID-19 Contact Tracing Outcomes in Washington St.pdf",2,1739297741000,"fde48e4be50faece37375cfc4048dc6a",1739297741,1,28761,"title",NA,"COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.","74","10/01/2020","10/31/2020","WA",NA
"259",20736,15726,0,"contacts_named_ratio_med",19935,NA,"median 2 contacts","{{2, 10/01/2020, 10/31/2020, WA}}","#ffd400","4","00003|002627|00371","{""pageIndex"":3,""rects"":[[521.804,398.447,550.444,407.628],[305.11,386.99,345.249,396.171]]}",0,"2, 10/01/2020, 10/31/2020, WA",16550,0,"application/pdf",NA,"storage:Bonacci et al. - 2021 - COVID-19 Contact Tracing Outcomes in Washington St.pdf",2,1739297741000,"fde48e4be50faece37375cfc4048dc6a",1739297741,1,28761,"title",NA,"COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.","2","10/01/2020","10/31/2020","WA",NA
"260",19988,15728,0,"contacts_named_ratio_mean_cases_naming",19966,NA,"average = three contacts per case","{{3, 06/15/2020, 07/12/2020, Randolph County, NC}}","#ffd400","2","00001|004925|01090","{""pageIndex"":1,""rects"":[[576.868,86.105,780.084,100.995]]}",0,"3, 06/15/2020, 07/12/2020, Randolph County, NC",16591,0,"application/pdf",NA,"storage:Lash et al. - 2020 - COVID-19 Contact Tracing in Two Counties - North C.pdf",2,1739301836000,"00ec444377f9321d963bcd946f0d73ec",1739301836,1,29058,"title",NA,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.","3","06/15/2020","07/12/2020","Randolph County",NA
"261",19997,15729,0,"contacts_named_ratio_mean_cases_naming",19966,NA,"average contacts per case = 4.6","{{4.6, 06/01/2020, 06/30/2020, Mecklenburg, NC}}","#ffd400","2","00001|003476|00787","{""pageIndex"":1,""rects"":[[329.562,389.105,520.465,403.995]]}",0,"4.6, 06/01/2020, 06/30/2020, Mecklenburg, NC",16591,0,"application/pdf",NA,"storage:Lash et al. - 2020 - COVID-19 Contact Tracing in Two Counties - North C.pdf",2,1739301836000,"00ec444377f9321d963bcd946f0d73ec",1739301836,1,29058,"title",NA,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.","4.6","06/01/2020","06/30/2020","Mecklenburg",NA
"262",20737,15639,0,"cases_positive_from_test_med",19966,NA,"2","{{48, 06/01/2020, 06/30/2020, Mecklenburg, NC}}","#ffd400","5","00004|000857|00712","{""pageIndex"":4,""rects"":[[536.285,463.355,544.385,478.245]]}",0,"48, 06/01/2020, 06/30/2020, Mecklenburg, NC",16591,0,"application/pdf",NA,"storage:Lash et al. - 2020 - COVID-19 Contact Tracing in Two Counties - North C.pdf",2,1739301836000,"00ec444377f9321d963bcd946f0d73ec",1739301836,1,29058,"title",NA,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.","48","06/01/2020","06/30/2020","Mecklenburg",NA
"263",20738,15639,0,"cases_positive_from_test_med",19966,NA,"3","{{72, 06/15/2020, 07/12/2020, Randolph County, NC}}","#ffd400","5","00004|000864|00712","{""pageIndex"":4,""rects"":[[680.391,463.355,688.491,478.245]]}",0,"72, 06/15/2020, 07/12/2020, Randolph County, NC",16591,0,"application/pdf",NA,"storage:Lash et al. - 2020 - COVID-19 Contact Tracing in Two Counties - North C.pdf",2,1739301836000,"00ec444377f9321d963bcd946f0d73ec",1739301836,1,29058,"title",NA,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.","72","06/15/2020","07/12/2020","Randolph County",NA
"264",19821,15725,0,"contacts_named_ratio_mean",19781,NA,"overall study average was 0.97 contacts per interviewed case","{{0.97, 01/01/2021, 07/31/2021, Members of large CA health care plan}}","#ffd400","644","00005|001353|00357","{""pageIndex"":5,""rects"":[[496.162,406.221,518.824,416.766],[279.712,394.269,518.814,404.813],[279.712,382.308,298.296,392.852]]}",0,"0.97, 01/01/2021, 07/31/2021, Members of large CA health care plan",16796,0,"application/pdf",NA,"storage:Barnes-Josiah et al. - 2022 - Factors Influencing the Results of COVID-19 Case O.pdf",2,1738880145000,"efe226b42c3514dd3fc7091bc92f8d32",1738880145,1,43048,"title",NA,"Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.","0.97","01/01/2021","07/31/2021","Members of large CA health care plan",NA
"265",20731,15729,0,"contacts_named_ratio_mean_cases_naming",19781,NA,"if at least 1 contact was named, the average was 2.6","{{2.6, 01/01/2021, 07/31/2021, Members of large CA health care plan}}","#ffd400","644","00005|001407|00381","{""pageIndex"":5,""rects"":[[307.548,382.308,518.818,392.852],[279.712,370.355,335.264,380.9]]}",0,"2.6, 01/01/2021, 07/31/2021, Members of large CA health care plan",16796,0,"application/pdf",NA,"storage:Barnes-Josiah et al. - 2022 - Factors Influencing the Results of COVID-19 Case O.pdf",2,1738880145000,"efe226b42c3514dd3fc7091bc92f8d32",1738880145,1,43048,"title",NA,"Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.","2.6","01/01/2021","07/31/2021","Members of large CA health care plan",NA
