pm_start_date,pm_end_date,pm_location,source,param_name,Desc,param_type,month_imputation_method,param_value
06/01/2021,06/30/2021,Chicago,"Unified Response to COVID-19 Case Investigation and Contact Tracing, Chicago, December 2020-April 2021.",monetary_cost,"cost to public health budget This could also be cost per index case, cost per close contact, cost per interviewed case (to delineate the difference in cost when they were unsuccessful? re: HIV costing paper)",NA,spread_even,2833333.3333333335
06/01/2021,06/30/2021,DC,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,89.09513595187754
06/01/2021,06/30/2021,DC,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,2444.853030162316
06/01/2021,06/30/2021,DC,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,500000
06/01/2021,06/30/2021,DC,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,55.63689136022481
06/01/2021,06/30/2021,HI,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,79.90196566392592
06/01/2021,06/30/2021,HI,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,1072.2003639995492
06/01/2021,06/30/2021,HI,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
06/01/2021,06/30/2021,HI,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,25.040017902962983
06/01/2021,06/30/2021,King County,"A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.",cases_assigned_count,Initial set of possible cases assigned to org,manual,spread_cases,1904.138060872723
06/01/2021,06/30/2021,King County,"A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,manual,spread_cases,1561.395393685414
06/01/2021,06/30/2021,King County,"A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.",cases_interviewed_perc,Org completed index case interview. Percentage is of total cases assigned.,manual,translate,76
06/01/2021,06/30/2021,King County,"A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.",cases_reached_from_symptom_mean,"Time from symptom to getting in touch with primary case, type can be added to specify med, mean, etc",manual,translate,146.4
06/01/2021,06/30/2021,King County,"A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.",cases_reached_from_test_mean,"Time from test (providing specimen) to getting in touch with primary case, type can be added to specify med, mean, etc",manual,translate,81.6
06/01/2021,06/30/2021,King County,"A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.",contacts_named_perc_household,100 times the number of contacts named that are household contacts divided by overall number of contacts named,manual,translate,81.4
06/01/2021,06/30/2021,King County,"A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.",contacts_named_ratio_mean,The ratio of number of contacts named through case investigations over the number of cases interviewed.  Means and medians are taken with respect to cases. ,manual,translate,1.8
06/01/2021,06/30/2021,King County,"A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.",contacts_named_ratio_mean_cases_naming,The ratio of number of contacts named through case investigations over the number of cases interviewed that reported one or more contacts.  Means and medians are taken with respect to cases. ,manual,translate,2.68
06/01/2021,06/30/2021,MA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,49.66959601821075
06/01/2021,06/30/2021,MA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,527.5246464494484
06/01/2021,06/30/2021,MA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,1555562.57142857
06/01/2021,06/30/2021,MA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,25.770155823436223
06/01/2021,06/30/2021,MD,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,150.96007448811253
06/01/2021,06/30/2021,MD,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,2255.9564463684205
06/01/2021,06/30/2021,MD,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
06/01/2021,06/30/2021,MD,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
06/01/2021,06/30/2021,MN,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,237.2728019577699
06/01/2021,06/30/2021,MN,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,2031.0835303546655
06/01/2021,06/30/2021,MN,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,2401156
06/01/2021,06/30/2021,MN,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
06/01/2021,06/30/2021,MO,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,46.87375544161897
06/01/2021,06/30/2021,MO,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,500.9878208847048
06/01/2021,06/30/2021,MO,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,36000
06/01/2021,06/30/2021,MO,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,3.8765143282203605
06/01/2021,06/30/2021,Maryland,A State Health Department and Health Information Exchange Partnership: An Effective Collaboration for a Data-Driven Response for COVID-19 Contact Tracing  in Maryland.,cases_assigned_count,Initial set of possible cases assigned to org,manual,spread_cases,2945.036717579639
06/01/2021,06/30/2021,Maryland,A State Health Department and Health Information Exchange Partnership: An Effective Collaboration for a Data-Driven Response for COVID-19 Contact Tracing  in Maryland.,cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,manual,spread_cases,2080.6501149087826
06/01/2021,06/30/2021,Maryland,A State Health Department and Health Information Exchange Partnership: An Effective Collaboration for a Data-Driven Response for COVID-19 Contact Tracing  in Maryland.,cases_named_contacts_count,Number of cases who name at least one contact.,manual,spread_cases,1695.864831167904
06/01/2021,06/30/2021,Maryland,A State Health Department and Health Information Exchange Partnership: An Effective Collaboration for a Data-Driven Response for COVID-19 Contact Tracing  in Maryland.,cases_reached_count,"Org contacted index case, but did not complete interview",manual,spread_cases,2326.8163274617614
06/01/2021,06/30/2021,Maryland,A State Health Department and Health Information Exchange Partnership: An Effective Collaboration for a Data-Driven Response for COVID-19 Contact Tracing  in Maryland.,contacts_assigned_count,Initial set of possible contacts assigned to org,manual,spread_cases,3136.841815357078
06/01/2021,06/30/2021,Maryland,A State Health Department and Health Information Exchange Partnership: An Effective Collaboration for a Data-Driven Response for COVID-19 Contact Tracing  in Maryland.,contacts_interviewed_count,Org completed secondary case interview,manual,spread_cases,1868.112682352187
06/01/2021,06/30/2021,Maryland,A State Health Department and Health Information Exchange Partnership: An Effective Collaboration for a Data-Driven Response for COVID-19 Contact Tracing  in Maryland.,contacts_reached_count,"Org contacted secondary case, but did not complete interview",manual,spread_cases,2159.09758501448
06/01/2021,06/30/2021,Members of large CA health care plan,Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.,cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,173.63541057271058
06/01/2021,06/30/2021,Members of large CA health care plan,Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.,cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,113.91414807139495
06/01/2021,06/30/2021,Members of large CA health care plan,Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.,cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,41.86035241578286
06/01/2021,06/30/2021,Members of large CA health care plan,Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.,cases_not_assigned_count,Initial set of possible cases not assigned to org,NA,spread_cases,71.5915567817629
06/01/2021,06/30/2021,Members of large CA health care plan,Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.,cases_reached_count,"Org contacted index case, but did not complete interview",NA,spread_cases,124.3052779555248
06/01/2021,06/30/2021,Members of large CA health care plan,Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.,cases_reached_from_positive_med,"Time from the health department getting the positive test result to getting in touch with primary case. type can be added to specify med, mean, etc",NA,translate,35.3
06/01/2021,06/30/2021,Members of large CA health care plan,Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.,contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,110.93732972380614
06/01/2021,06/30/2021,Members of large CA health care plan,Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.,contacts_named_count_household,Number of contacts named who live in the same household as the case naming them.,NA,spread_cases,77.4342561472167
06/01/2021,06/30/2021,Members of large CA health care plan,Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.,contacts_named_ratio_mean,The ratio of number of contacts named through case investigations over the number of cases interviewed.  Means and medians are taken with respect to cases. ,NA,translate,0.97
06/01/2021,06/30/2021,Members of large CA health care plan,Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.,contacts_named_ratio_mean_cases_naming,The ratio of number of contacts named through case investigations over the number of cases interviewed that reported one or more contacts.  Means and medians are taken with respect to cases. ,NA,translate,2.6
06/01/2021,06/30/2021,Members of large CA health care plan,Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.,hr_hours,Human hours,NA,spread_even,2857.1428571428573
06/01/2021,06/30/2021,Members of large CA health care plan,Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.,percent_naming_contacts,Percent of interviewed contacts that named any number of contacts,NA,translate,36.7
06/01/2021,06/30/2021,Members of large CA health care plan,Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.,staff_hired_count,"Number of reported staff hired.  Type can be a count, per population or per (daily?) incidence.",NA,translate,600
06/01/2021,06/30/2021,Michigan,Centralized COVID-19 Contact Tracing in a Home-Rule State.,contacts_assigned_count,Initial set of possible contacts assigned to org,manual,spread_cases,3464.440948939218
06/01/2021,06/30/2021,Michigan,Centralized COVID-19 Contact Tracing in a Home-Rule State.,contacts_infected_count,Secondary contact confirmed infected with covid,manual,spread_cases,163.25157399054424
06/01/2021,06/30/2021,Michigan,Centralized COVID-19 Contact Tracing in a Home-Rule State.,contacts_interviewed_count,Org completed secondary case interview,manual,spread_cases,2159.6867896321623
06/01/2021,06/30/2021,Michigan,Centralized COVID-19 Contact Tracing in a Home-Rule State.,contacts_tested_count,Number of contacts who eventually tested.,manual,spread_cases,872.3823615853519
06/01/2021,06/30/2021,NM,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,317.5835069603167
06/01/2021,06/30/2021,NM,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,1435.2193462162145
06/01/2021,06/30/2021,NM,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,738689
06/01/2021,06/30/2021,NM,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,5.556249642428055
06/01/2021,06/30/2021,NV,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,6712.534291035303
06/01/2021,06/30/2021,NV,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
06/01/2021,06/30/2021,NV,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
06/01/2021,06/30/2021,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,5479.198941145778
06/01/2021,06/30/2021,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,manual,spread_cases,5369.815236491056
06/01/2021,06/30/2021,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,2040.5292608404968
06/01/2021,06/30/2021,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,cases_positive_from_test_med,"Time from providing specimen to getting in a positive result type can be added to specify med, mean, etc",NA,translate,24
06/01/2021,06/30/2021,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,cases_reached_from_positive_med,"Time from the health department getting the positive test result to getting in touch with primary case. type can be added to specify med, mean, etc",NA,translate,48
06/01/2021,06/30/2021,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,cases_reached_perc,"Org contacted index case, but did not complete interview",NA,translate,89
06/01/2021,06/30/2021,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,contacts_reached_from_named_med,Time to reach contact after a case named them,NA,translate,5.76
06/01/2021,06/30/2021,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,percent_naming_contacts,Percent of interviewed contacts that named any number of contacts,NA,translate,38
06/01/2021,06/30/2021,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,staff_hired_count,"Number of reported staff hired.  Type can be a count, per population or per (daily?) incidence.",NA,translate,2500
06/01/2021,06/30/2021,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,4908.027871912366
06/01/2021,06/30/2021,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,3710.2424027726347
06/01/2021,06/30/2021,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,2198.5895330539524
06/01/2021,06/30/2021,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",cases_reached_count,"Org contacted index case, but did not complete interview",NA,spread_cases,4385.882155397291
06/01/2021,06/30/2021,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",cases_reached_from_symptom_med,"Time from symptom to getting in touch with primary case, type can be added to specify med, mean, etc",NA,translate,112.8
06/01/2021,06/30/2021,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",cases_reached_from_test_med,"Time from test (providing specimen) to getting in touch with primary case, type can be added to specify med, mean, etc",NA,translate,62.4
06/01/2021,06/30/2021,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",cases_test_from_symptom_med,"Time from becoming symptomatic to  testing (providing specimen). Type can be added to specify med, mean, etc",NA,translate,48
06/01/2021,06/30/2021,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",contacts_interviewed_count,Org completed secondary case interview,NA,spread_cases,3079.0809763437833
06/01/2021,06/30/2021,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,6355.946554704134
06/01/2021,06/30/2021,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",contacts_named_ratio_med,The ratio of number of contacts named through case investigations over the number of cases interviewed.  Means and medians are taken with respect to cases. ,NA,translate,1.4
06/01/2021,06/30/2021,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",contacts_reached_count,"Org contacted secondary case, but did not complete interview",NA,spread_cases,4719.704302226848
06/01/2021,06/30/2021,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",contacts_reached_from_named_med,Time to reach contact after a case named them,NA,translate,4.8
06/01/2021,06/30/2021,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",monetary_cost,"cost to public health budget This could also be cost per index case, cost per close contact, cost per interviewed case (to delineate the difference in cost when they were unsuccessful? re: HIV costing paper)",NA,spread_even,35294117.64705882
06/01/2021,06/30/2021,New York except NYC,Contact tracing: Characteristics of COVID-19 cases that provided contacts.,cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,4766.141713473948
06/01/2021,06/30/2021,New York except NYC,Contact tracing: Characteristics of COVID-19 cases that provided contacts.,contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,2739.720328334316
06/01/2021,06/30/2021,New York except NYC,Contact tracing: Characteristics of COVID-19 cases that provided contacts.,percent_naming_contacts,Percent of interviewed contacts that named any number of contacts,NA,translate,57.5
06/01/2021,06/30/2021,Philadelphia,"Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.",cases_assigned_count,Initial set of possible cases assigned to org,manual,spread_cases,250.91563997802427
06/01/2021,06/30/2021,Philadelphia,"Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,manual,spread_cases,105.50164501727107
06/01/2021,06/30/2021,Philadelphia,"Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.",cases_named_contacts_count,Number of cases who name at least one contact.,manual,spread_cases,28.337768459872308
06/01/2021,06/30/2021,Philadelphia,"Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.",cases_reached_count,"Org contacted index case, but did not complete interview",manual,spread_cases,189.0847578572466
06/01/2021,06/30/2021,Philadelphia,"Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.",cases_reached_from_exposure_mean,"Time from exposure to getting in touch with primary case, type can be added to specify med, mean, etc",manual,translate,192
06/01/2021,06/30/2021,Philadelphia,"Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.",cases_reached_from_test_med,"Time from test (providing specimen) to getting in touch with primary case, type can be added to specify med, mean, etc",manual,translate,72
06/01/2021,06/30/2021,Philadelphia,"Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.",contacts_interviewed_count,Org completed secondary case interview,manual,spread_cases,29.368837500078932
06/01/2021,06/30/2021,Philadelphia,"Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,manual,spread_cases,63.926280492810534
06/01/2021,06/30/2021,Philadelphia,"Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.",contacts_reached_count,"Org contacted secondary case, but did not complete interview",manual,spread_cases,45.6331201020479
06/01/2021,06/30/2021,Philadelphia,"Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.",contacts_reached_from_test_med,"Time from test (providing specimen) to getting in touch with contact. Type can be added to specify med, mean, etc",manual,translate,96
06/01/2021,06/30/2021,Philadelphia,"Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.",hr_hours,Human hours,manual,spread_even,6630
06/01/2021,06/30/2021,WA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,1902.6969073290516
06/01/2021,06/30/2021,WA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,19127.476261986572
06/01/2021,06/30/2021,WA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,1670000
06/01/2021,06/30/2021,WA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,955.0217227229195
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",cases_assigned_count,Initial set of possible cases assigned to org,manual,spread_cases,1241487
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,manual,spread_cases,526305
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",cases_named_contacts_count,Number of cases who name at least one contact.,manual,spread_cases,219091
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",cases_per_staff_month,The number of cases divided by the number of case investigators across all health departments,manual,translate,66
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",cases_were_contacts_count,Total # of Cases known as Contacts within the previous 14 Days,manual,spread_cases,70464
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,manual,spread_cases,423420
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",contacts_per_staff_month,The number of contacts divided by the number of contact tracers across all health departments,manual,translate,52
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",contacts_reached_count,"Org contacted secondary case, but did not complete interview",manual,spread_cases,285002
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",contacts_tested_count,Number of contacts who eventually tested.,manual,spread_cases,90138
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_cases_interviewed_perc_hdcount,Number of health departments reporting % of Cases Completing an Interview across all health departments reporting the metrics.,manual,translate,53
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_cases_interviewed_perc_mean,Mean % of Cases Completing an Interview across all health departments reporting the metrics.,manual,translate,58.5
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_cases_interviewed_perc_median,Median % of Cases Completing an Interview across all health departments reporting the metrics.,manual,translate,62.9
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_cases_positive_from_test_mean_hdcount,Number of health departments reporting # of reported hours between specimen collection and report of case to health department,manual,translate,51
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_cases_positive_from_test_mean_mean,Mean # of reported hours between specimen collection and report of case to health department,manual,translate,33.599999999999994
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_cases_positive_from_test_mean_median,Median # of reported hours between specimen collection and report of case to health department,manual,translate,24
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_cases_reached_from_positive_mean_hdcount,Number of health departments reporting # of reported hours between the report of case to health department and case interview completion,manual,translate,51
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_cases_reached_from_positive_mean_mean,Mean # of reported hours between the report of case to health department and case interview completion,manual,translate,31.200000000000003
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_cases_reached_from_positive_mean_median,Median # of reported hours between the report of case to health department and case interview completion,manual,translate,24
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_cases_was_contacts_perc_hdcount,Number of health departments reporting % of Cases Reported to HD that were previously known as Contacts within the Past 14 Days,manual,translate,49
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_cases_was_contacts_perc_mean,Mean % of Cases Reported to HD that were previously known as Contacts within the Past 14 Days,manual,translate,9.8
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_cases_was_contacts_perc_median,Median % of Cases Reported to HD that were previously known as Contacts within the Past 14 Days,manual,translate,5.6
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_contacts_named_ratio_mean_cases_naming_hdcount,Number of health departments reporting # of Contacts Identified from Cases Providing Contacts,manual,translate,49
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_contacts_named_ratio_mean_cases_naming_mean,Mean # of Contacts Identified from Cases Providing Contacts,manual,translate,2.4
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_contacts_named_ratio_mean_cases_naming_median,Median # of Contacts Identified from Cases Providing Contacts,manual,translate,2.6
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_contacts_named_ratio_mean_hdcount,Number of health departments reporting # of Contacts Identified from Cases Completing an Interview,manual,translate,52
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_contacts_named_ratio_mean_mean,Mean # of Contacts Identified from Cases Completing an Interview,manual,translate,1.2
07/01/2021,07/31/2021,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",hd_contacts_named_ratio_mean_median,Median # of Contacts Identified from Cases Completing an Interview,manual,translate,1
