param_name,param_value,pm_location,source,pm_start_date,pm_end_date,param_type
hd_contacts_named_ratio_mean_cases_naming_median,2.6,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_contacts_reached_perc_mean,61.4,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_contacts_reached_perc_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_contacts_reached_perc_median,67.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_contacts_test_from_notified_mean,30.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_contacts_test_from_notified_hdcount,41,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_contacts_test_from_notified_median,23,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_cases_was_contacts_perc_mean,9.2,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_cases_was_contacts_perc_hdcount,47,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_cases_was_contacts_perc_median,5.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_cases_positive_from_test_mean_mean,38.400000000000006,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_cases_positive_from_test_mean_hdcount,52,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_cases_positive_from_test_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_cases_reached_from_positive_mean_mean,26.400000000000002,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_cases_reached_from_positive_mean_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_cases_reached_from_positive_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_contacts_reached_from_named_mean_mean,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_contacts_reached_from_named_mean_hdcount,49,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_contacts_reached_from_named_mean_median,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",03/01/2021,04/01/2021,manual
hd_cases_interviewed_perc_mean,60.2,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_cases_interviewed_perc_hdcount,54,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_cases_interviewed_perc_median,65.6,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_percent_naming_contcts_mean,52.9,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_percent_naming_contcts_hdcount,51,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_percent_naming_contcts_median,51.6,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_contacts_named_ratio_mean_mean,1.4,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_contacts_named_ratio_mean_hdcount,53,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_contacts_named_ratio_mean_median,1.1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_mean,2.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_median,2.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_contacts_reached_perc_mean,62.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_contacts_reached_perc_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_contacts_reached_perc_median,64.4,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_contacts_test_from_notified_mean,30.3,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_contacts_test_from_notified_hdcount,42,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_contacts_test_from_notified_median,24.1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_cases_was_contacts_perc_mean,8.3,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_cases_was_contacts_perc_hdcount,47,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_cases_was_contacts_perc_median,4.3,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_cases_positive_from_test_mean_mean,38.400000000000006,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_cases_positive_from_test_mean_hdcount,54,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_cases_positive_from_test_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_cases_reached_from_positive_mean_mean,31.200000000000003,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_cases_reached_from_positive_mean_hdcount,52,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_cases_reached_from_positive_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_contacts_reached_from_named_mean_mean,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_contacts_reached_from_named_mean_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_contacts_reached_from_named_mean_median,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",04/01/2021,05/01/2021,manual
hd_cases_interviewed_perc_mean,61.8,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_cases_interviewed_perc_hdcount,53,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_cases_interviewed_perc_median,65.1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_percent_naming_contcts_mean,54.1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_percent_naming_contcts_hdcount,49,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_percent_naming_contcts_median,54.9,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_contacts_named_ratio_mean_mean,1.6,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_contacts_named_ratio_mean_hdcount,52,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_contacts_named_ratio_mean_median,1.4,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_mean,2.9,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_hdcount,49,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_median,2.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_contacts_reached_perc_mean,58.3,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_contacts_reached_perc_hdcount,48,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_contacts_reached_perc_median,61.5,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_contacts_test_from_notified_mean,27.5,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_contacts_test_from_notified_hdcount,41,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_contacts_test_from_notified_median,20.5,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_cases_was_contacts_perc_mean,9.3,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_cases_was_contacts_perc_hdcount,47,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_cases_was_contacts_perc_median,5.1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_cases_positive_from_test_mean_mean,38.400000000000006,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_cases_positive_from_test_mean_hdcount,53,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_cases_positive_from_test_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_cases_reached_from_positive_mean_mean,26.400000000000002,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_cases_reached_from_positive_mean_hdcount,51,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_cases_reached_from_positive_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_contacts_reached_from_named_mean_mean,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_contacts_reached_from_named_mean_hdcount,49,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_contacts_reached_from_named_mean_median,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",05/01/2021,06/01/2021,manual
hd_cases_interviewed_perc_mean,61.6,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_cases_interviewed_perc_hdcount,53,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_cases_interviewed_perc_median,66.5,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_percent_naming_contcts_mean,54.8,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_percent_naming_contcts_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_percent_naming_contcts_median,56.3,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_contacts_named_ratio_mean_mean,1.5,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_contacts_named_ratio_mean_hdcount,52,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_contacts_named_ratio_mean_median,1.4,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_mean,2.8,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_hdcount,49,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_median,2.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_contacts_reached_perc_mean,66.9,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_contacts_reached_perc_hdcount,48,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_contacts_reached_perc_median,68.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_contacts_test_from_notified_mean,30.3,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_contacts_test_from_notified_hdcount,41,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_contacts_test_from_notified_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_cases_was_contacts_perc_mean,8.1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_cases_was_contacts_perc_hdcount,47,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_cases_was_contacts_perc_median,4.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_cases_positive_from_test_mean_mean,33.599999999999994,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_cases_positive_from_test_mean_hdcount,52,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_cases_positive_from_test_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_cases_reached_from_positive_mean_mean,26.400000000000002,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_cases_reached_from_positive_mean_hdcount,51,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_cases_reached_from_positive_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_contacts_reached_from_named_mean_mean,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_contacts_reached_from_named_mean_hdcount,48,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_contacts_reached_from_named_mean_median,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",06/01/2021,07/01/2021,manual
hd_cases_interviewed_perc_mean,58.5,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_cases_interviewed_perc_hdcount,53,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_cases_interviewed_perc_median,62.9,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_percent_naming_contcts_mean,50.8,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_percent_naming_contcts_hdcount,49,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_percent_naming_contcts_median,55,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_contacts_named_ratio_mean_mean,1.2,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_contacts_named_ratio_mean_hdcount,52,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_contacts_named_ratio_mean_median,1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_mean,2.4,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_hdcount,49,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_median,2.6,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_contacts_reached_perc_mean,55.6,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_contacts_reached_perc_hdcount,47,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_contacts_reached_perc_median,60.3,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_contacts_test_from_notified_mean,33.1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_contacts_test_from_notified_hdcount,42,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_contacts_test_from_notified_median,26,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_cases_was_contacts_perc_mean,9.8,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_cases_was_contacts_perc_hdcount,49,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_cases_was_contacts_perc_median,5.6,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_cases_positive_from_test_mean_mean,33.599999999999994,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_cases_positive_from_test_mean_hdcount,51,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_cases_positive_from_test_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_cases_reached_from_positive_mean_mean,31.200000000000003,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_cases_reached_from_positive_mean_hdcount,51,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_cases_reached_from_positive_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_contacts_reached_from_named_mean_mean,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_contacts_reached_from_named_mean_hdcount,48,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_contacts_reached_from_named_mean_median,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",07/01/2021,08/01/2021,manual
hd_cases_interviewed_perc_mean,46.1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_cases_interviewed_perc_hdcount,53,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_cases_interviewed_perc_median,46,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_percent_naming_contcts_mean,46.9,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_percent_naming_contcts_hdcount,51,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_percent_naming_contcts_median,47,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_contacts_named_ratio_mean_mean,1.1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_contacts_named_ratio_mean_hdcount,52,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_contacts_named_ratio_mean_median,1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_mean,2.5,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
